,usaf,wban,windir,windspeed,skycond,tempc,dewpoint,tempf,datetime
13960,725090,14739,270,88.0,22000,1.1,19.04,33.98,2017-12-25 21:00:00
13962,725090,14739,260,77.0,22000,0.6,19.939999999999998,33.08,2017-12-25 22:00:00
13963,725090,14739,260,72.0,22000,0.0,17.96,32.0,2017-12-25 23:00:00
13964,725090,14739,270,93.0,22000,-0.6,12.020000000000003,30.92,2017-12-26 00:00:00
13966,725090,14739,270,82.0,22000,-1.1,8.059999999999999,30.02,2017-12-26 01:00:00
13967,725090,14739,260,82.0,22000,-1.7,8.96,28.94,2017-12-26 02:00:00
13968,725090,14739,250,103.0,22000,-1.7,8.059999999999999,28.94,2017-12-26 03:00:00
13970,725090,14739,270,82.0,22000,-2.2,6.979999999999997,28.04,2017-12-26 04:00:00
13971,725090,14739,250,67.0,22000,-2.8,5.0,26.96,2017-12-26 05:00:00
13973,725090,14739,270,72.0,22000,-3.3,5.0,26.060000000000002,2017-12-26 06:00:00
13975,725090,14739,260,62.0,22000,-3.3,8.059999999999999,26.060000000000002,2017-12-26 07:00:00
13976,725090,14739,250,72.0,22000,-3.9,10.940000000000001,24.98,2017-12-26 08:00:00
13977,725090,14739,260,67.0,22000,-4.4,10.940000000000001,24.08,2017-12-26 09:00:00
13979,725090,14739,240,72.0,22000,-5.0,10.940000000000001,23.0,2017-12-26 10:00:00
13980,725090,14739,250,57.0,22000,-4.4,10.04,24.08,2017-12-26 11:00:00
13981,725090,14739,270,41.0,22000,-4.4,10.04,24.08,2017-12-26 12:00:00
13983,725090,14739,270,41.0,7620,-3.3,10.04,26.060000000000002,2017-12-26 13:00:00
13984,725090,14739,260,67.0,22000,-5.0,8.059999999999999,23.0,2017-12-26 14:00:00
13985,725090,14739,270,77.0,22000,-4.4,6.080000000000002,24.08,2017-12-26 15:00:00
13987,725090,14739,280,77.0,22000,-4.4,1.9400000000000048,24.08,2017-12-26 16:00:00
13988,725090,14739,270,118.0,22000,-3.9,3.0199999999999996,24.98,2017-12-26 17:00:00
13989,725090,14739,270,88.0,22000,-3.9,3.0199999999999996,24.98,2017-12-26 18:00:00
13991,725090,14739,280,77.0,22000,-3.9,1.0400000000000027,24.98,2017-12-26 19:00:00
13992,725090,14739,270,72.0,22000,-4.4,1.0400000000000027,24.08,2017-12-26 20:00:00
13993,725090,14739,260,57.0,22000,-4.4,1.0400000000000027,24.08,2017-12-26 21:00:00
13995,725090,14739,260,62.0,22000,-5.0,1.9400000000000048,23.0,2017-12-26 22:00:00
13996,725090,14739,260,51.0,22000,-5.0,3.0199999999999996,23.0,2017-12-26 23:00:00
13997,725090,14739,270,82.0,22000,-5.6,-0.04000000000000625,21.92,2017-12-27 00:00:00
13998,725090,14739,280,67.0,22000,-6.1,-0.04000000000000625,21.02,2017-12-27 01:00:00
13999,725090,14739,260,67.0,22000,-6.1,-0.04000000000000625,21.02,2017-12-27 02:00:00
14000,725090,14739,260,77.0,22000,-6.7,-0.04000000000000625,19.939999999999998,2017-12-27 03:00:00
14002,725090,14739,280,46.0,22000,-7.2,-0.9400000000000048,19.04,2017-12-27 04:00:00
14003,725090,14739,260,77.0,22000,-7.2,-0.04000000000000625,19.04,2017-12-27 05:00:00
14005,725090,14739,270,57.0,22000,-7.8,1.0400000000000027,17.96,2017-12-27 06:00:00
14007,725090,14739,260,57.0,22000,-8.3,1.9400000000000048,17.06,2017-12-27 07:00:00
14008,725090,14739,290,46.0,22000,-9.4,1.0400000000000027,15.079999999999998,2017-12-27 08:00:00
14009,725090,14739,290,62.0,22000,-9.4,-0.04000000000000625,15.079999999999998,2017-12-27 09:00:00
14011,725090,14739,280,72.0,22000,-9.4,-0.04000000000000625,15.079999999999998,2017-12-27 10:00:00
14012,725090,14739,270,67.0,22000,-10.0,-0.04000000000000625,14.0,2017-12-27 11:00:00
14013,725090,14739,270,62.0,22000,-10.0,-0.9400000000000048,14.0,2017-12-27 12:00:00
14015,725090,14739,290,67.0,22000,-10.0,-0.9400000000000048,14.0,2017-12-27 13:00:00
14016,725090,14739,270,57.0,22000,-9.4,-0.9400000000000048,15.079999999999998,2017-12-27 14:00:00
14017,725090,14739,290,51.0,22000,-8.3,1.0400000000000027,17.06,2017-12-27 15:00:00
14019,725090,14739,280,51.0,22000,-7.8,-0.04000000000000625,17.96,2017-12-27 16:00:00
14020,725090,14739,280,57.0,22000,-7.2,-0.9400000000000048,19.04,2017-12-27 17:00:00
14021,725090,14739,280,62.0,22000,-6.7,-2.019999999999996,19.939999999999998,2017-12-27 18:00:00
14023,725090,14739,300,51.0,22000,-6.7,-0.9400000000000048,19.939999999999998,2017-12-27 19:00:00
14024,725090,14739,280,62.0,22000,-6.7,-0.9400000000000048,19.939999999999998,2017-12-27 20:00:00
14025,725090,14739,290,62.0,22000,-7.2,-0.9400000000000048,19.04,2017-12-27 21:00:00
14027,725090,14739,280,57.0,22000,-7.8,-0.04000000000000625,17.96,2017-12-27 22:00:00
14028,725090,14739,280,51.0,22000,-8.3,-0.9400000000000048,17.06,2017-12-27 23:00:00
14029,725090,14739,280,67.0,22000,-8.3,-0.9400000000000048,17.06,2017-12-28 00:00:00
14031,725090,14739,280,67.0,22000,-8.9,-0.9400000000000048,15.979999999999997,2017-12-28 01:00:00
14032,725090,14739,280,62.0,22000,-9.4,-0.9400000000000048,15.079999999999998,2017-12-28 02:00:00
14033,725090,14739,280,51.0,22000,-10.0,-0.9400000000000048,14.0,2017-12-28 03:00:00
14035,725090,14739,280,62.0,22000,-10.6,-2.019999999999996,12.920000000000002,2017-12-28 04:00:00
14036,725090,14739,290,67.0,22000,-11.1,-2.019999999999996,12.020000000000003,2017-12-28 05:00:00
14038,725090,14739,270,67.0,22000,-11.1,-2.9200000000000017,12.020000000000003,2017-12-28 06:00:00
14040,725090,14739,280,72.0,22000,-11.7,-5.980000000000004,10.940000000000001,2017-12-28 07:00:00
14041,725090,14739,290,57.0,22000,-12.2,-5.079999999999998,10.04,2017-12-28 08:00:00
14042,725090,14739,290,51.0,22000,-12.8,-5.980000000000004,8.96,2017-12-28 09:00:00
14044,725090,14739,290,57.0,22000,-13.9,-5.980000000000004,6.979999999999997,2017-12-28 10:00:00
14045,725090,14739,280,82.0,22000,-13.9,-9.040000000000006,6.979999999999997,2017-12-28 11:00:00
14046,725090,14739,280,67.0,22000,-14.4,-9.940000000000005,6.080000000000002,2017-12-28 12:00:00
14048,725090,14739,290,72.0,22000,-15.0,-11.019999999999996,5.0,2017-12-28 13:00:00
