,datetime,demand,abbr,datetime_utc,date,hour,usaf,wban,windir,windspeed,skycond,tempc,dewpoint,tempf
14445,2017-01-23 14:00:00,15678.0,ISNE,2017-01-23 19:00:00,2017-01-23,14,725090,14739,70,113.0,579,2.8,33.08,37.04
14446,2017-01-23 13:00:00,15603.0,ISNE,2017-01-23 18:00:00,2017-01-23,13,725090,14739,70,103.0,1189,2.8,33.98,37.04
14447,2017-01-23 12:00:00,15610.0,ISNE,2017-01-23 17:00:00,2017-01-23,12,725090,14739,60,113.0,884,2.2,33.98,35.96
14448,2017-01-23 11:00:00,15457.0,ISNE,2017-01-23 16:00:00,2017-01-23,11,725090,14739,70,93.0,518,2.2,33.98,35.96
14449,2017-01-23 10:00:00,15427.0,ISNE,2017-01-23 15:00:00,2017-01-23,10,725090,14739,70,93.0,640,2.2,33.98,35.96
14450,2017-01-23 09:00:00,15295.0,ISNE,2017-01-23 14:00:00,2017-01-23,9,725090,14739,60,108.0,1158,2.8,33.08,37.04
14451,2017-01-23 08:00:00,15051.0,ISNE,2017-01-23 13:00:00,2017-01-23,8,725090,14739,60,103.0,1280,3.0,32.0,37.4
14452,2017-01-23 07:00:00,13889.0,ISNE,2017-01-23 12:00:00,2017-01-23,7,725090,14739,50,93.0,975,2.2,33.98,35.96
14453,2017-01-23 06:00:00,12708.0,ISNE,2017-01-23 11:00:00,2017-01-23,6,725090,14739,50,82.0,427,2.2,32.0,35.96
14454,2017-01-23 05:00:00,11887.0,ISNE,2017-01-23 10:00:00,2017-01-23,5,725090,14739,60,118.0,732,3.3,33.08,37.94
14455,2017-01-23 04:00:00,11487.0,ISNE,2017-01-23 09:00:00,2017-01-23,4,725090,14739,60,108.0,1189,3.0,30.2,37.4
14456,2017-01-23 03:00:00,11433.0,ISNE,2017-01-23 08:00:00,2017-01-23,3,725090,14739,60,93.0,1219,3.9,33.08,39.02
14457,2017-01-23 02:00:00,11498.0,ISNE,2017-01-23 07:00:00,2017-01-23,2,725090,14739,60,98.0,640,3.9,35.06,39.02
14458,2017-01-23 01:00:00,11307.0,ISNE,2017-01-23 06:00:00,2017-01-23,1,725090,14739,50,88.0,1128,4.4,35.06,39.92
14459,2017-01-23 00:00:00,11549.0,ISNE,2017-01-23 05:00:00,2017-01-23,0,725090,14739,60,93.0,914,4.4,35.06,39.92
14460,2017-01-22 23:00:00,12574.0,ISNE,2017-01-23 04:00:00,2017-01-22,23,725090,14739,60,98.0,640,3.9,35.96,39.02
14461,2017-01-22 22:00:00,13509.0,ISNE,2017-01-23 03:00:00,2017-01-22,22,725090,14739,60,82.0,640,5.0,37.04,41.0
14462,2017-01-22 21:00:00,14359.0,ISNE,2017-01-23 02:00:00,2017-01-22,21,725090,14739,60,77.0,549,5.0,37.04,41.0
14463,2017-01-22 20:00:00,14901.0,ISNE,2017-01-23 01:00:00,2017-01-22,20,725090,14739,60,88.0,457,4.4,37.94,39.92
14464,2017-01-22 19:00:00,15602.0,ISNE,2017-01-23 00:00:00,2017-01-22,19,725090,14739,60,88.0,396,4.4,37.94,39.92
14465,2017-01-22 18:00:00,15764.0,ISNE,2017-01-22 23:00:00,2017-01-22,18,725090,14739,50,82.0,305,5.0,39.92,41.0
14466,2017-01-22 17:00:00,14924.0,ISNE,2017-01-22 22:00:00,2017-01-22,17,725090,14739,50,77.0,152,5.0,39.92,41.0
14467,2017-01-22 16:00:00,14155.0,ISNE,2017-01-22 21:00:00,2017-01-22,16,725090,14739,50,77.0,152,5.0,41.0,41.0
14468,2017-01-22 15:00:00,13855.0,ISNE,2017-01-22 20:00:00,2017-01-22,15,725090,14739,50,67.0,152,5.6,42.08,42.08
14469,2017-01-22 14:00:00,13714.0,ISNE,2017-01-22 19:00:00,2017-01-22,14,725090,14739,40,72.0,732,6.7,42.08,44.06
14470,2017-01-22 13:00:00,13595.0,ISNE,2017-01-22 18:00:00,2017-01-22,13,725090,14739,50,67.0,884,8.0,42.8,46.4
14471,2017-01-22 12:00:00,13394.0,ISNE,2017-01-22 17:00:00,2017-01-22,12,725090,14739,30,57.0,335,8.0,42.8,46.4
14472,2017-01-22 11:00:00,13251.0,ISNE,2017-01-22 16:00:00,2017-01-22,11,725090,14739,30,51.0,2743,7.8,42.08,46.04
14473,2017-01-22 10:00:00,13184.0,ISNE,2017-01-22 15:00:00,2017-01-22,10,725090,14739,30,31.0,2743,6.7,39.92,44.06
14474,2017-01-22 09:00:00,12734.0,ISNE,2017-01-22 14:00:00,2017-01-22,9,725090,14739,999,0.0,2743,6.1,42.08,42.98
14475,2017-01-22 08:00:00,12145.0,ISNE,2017-01-22 13:00:00,2017-01-22,8,725090,14739,20,15.0,2743,6.7,41.0,44.06
14476,2017-01-22 07:00:00,11760.0,ISNE,2017-01-22 12:00:00,2017-01-22,7,725090,14739,330,21.0,2438,5.6,41.0,42.08
14477,2017-01-22 06:00:00,11473.0,ISNE,2017-01-22 11:00:00,2017-01-22,6,725090,14739,999,0.0,6706,3.9,37.94,39.02
14478,2017-01-22 05:00:00,11262.0,ISNE,2017-01-22 10:00:00,2017-01-22,5,725090,14739,180,21.0,5791,3.9,39.02,39.02
14479,2017-01-22 04:00:00,11344.0,ISNE,2017-01-22 09:00:00,2017-01-22,4,725090,14739,180,15.0,5791,4.4,39.92,39.92
14480,2017-01-22 03:00:00,11057.0,ISNE,2017-01-22 08:00:00,2017-01-22,3,725090,14739,999,0.0,6096,5.0,39.92,41.0
14481,2017-01-22 02:00:00,11201.0,ISNE,2017-01-22 07:00:00,2017-01-22,2,725090,14739,190,15.0,6706,4.4,39.92,39.92
14482,2017-01-22 01:00:00,11356.0,ISNE,2017-01-22 06:00:00,2017-01-22,1,725090,14739,999,0.0,22000,4.4,37.94,39.92
14483,2017-01-22 00:00:00,11549.0,ISNE,2017-01-22 05:00:00,2017-01-22,0,725090,14739,90,15.0,22000,6.1,39.92,42.98
14484,2017-01-21 23:00:00,12394.0,ISNE,2017-01-22 04:00:00,2017-01-21,23,725090,14739,230,21.0,22000,7.8,41.0,46.04
14485,2017-01-21 22:00:00,13197.0,ISNE,2017-01-22 03:00:00,2017-01-21,22,725090,14739,270,36.0,22000,9.4,42.98,48.92
14486,2017-01-21 21:00:00,13827.0,ISNE,2017-01-22 02:00:00,2017-01-21,21,725090,14739,250,31.0,1097,11.1,42.98,51.98
14487,2017-01-21 20:00:00,14319.0,ISNE,2017-01-22 01:00:00,2017-01-21,20,725090,14739,270,36.0,1067,11.1,42.98,51.98
14488,2017-01-21 19:00:00,14753.0,ISNE,2017-01-22 00:00:00,2017-01-21,19,725090,14739,270,36.0,1067,11.1,42.08,51.98
14489,2017-01-21 18:00:00,14784.0,ISNE,2017-01-21 23:00:00,2017-01-21,18,725090,14739,260,51.0,1067,11.7,42.98,53.06
14490,2017-01-21 17:00:00,13644.0,ISNE,2017-01-21 22:00:00,2017-01-21,17,725090,14739,250,46.0,1067,12.2,42.98,53.96
14491,2017-01-21 16:00:00,12953.0,ISNE,2017-01-21 21:00:00,2017-01-21,16,725090,14739,280,57.0,7620,12.8,42.98,55.04
14492,2017-01-21 15:00:00,12656.0,ISNE,2017-01-21 20:00:00,2017-01-21,15,725090,14739,260,31.0,22000,12.2,42.98,53.96
14493,2017-01-21 14:00:00,12731.0,ISNE,2017-01-21 19:00:00,2017-01-21,14,725090,14739,250,26.0,22000,11.1,42.08,51.98
14494,2017-01-21 13:00:00,13171.0,ISNE,2017-01-21 18:00:00,2017-01-21,13,725090,14739,240,57.0,22000,9.4,41.0,48.92
14495,2017-01-21 12:00:00,13693.0,ISNE,2017-01-21 17:00:00,2017-01-21,12,725090,14739,240,31.0,2591,8.3,39.92,46.94
14496,2017-01-21 11:00:00,13992.0,ISNE,2017-01-21 16:00:00,2017-01-21,11,725090,14739,270,31.0,1981,6.7,39.02,44.06
14497,2017-01-21 10:00:00,13848.0,ISNE,2017-01-21 15:00:00,2017-01-21,10,725090,14739,230,26.0,1676,6.1,39.02,42.98
14498,2017-01-21 09:00:00,13308.0,ISNE,2017-01-21 14:00:00,2017-01-21,9,725090,14739,240,36.0,1372,5.0,37.94,41.0
14499,2017-01-21 08:00:00,12515.0,ISNE,2017-01-21 13:00:00,2017-01-21,8,725090,14739,240,51.0,305,4.4,37.94,39.92
14500,2017-01-21 07:00:00,12007.0,ISNE,2017-01-21 12:00:00,2017-01-21,7,725090,14739,200,26.0,305,3.9,37.94,39.02
14501,2017-01-21 06:00:00,11529.0,ISNE,2017-01-21 11:00:00,2017-01-21,6,725090,14739,180,21.0,213,3.3,37.94,37.94
14502,2017-01-21 05:00:00,11417.0,ISNE,2017-01-21 10:00:00,2017-01-21,5,725090,14739,190,15.0,244,3.3,37.04,37.94
14503,2017-01-21 04:00:00,11345.0,ISNE,2017-01-21 09:00:00,2017-01-21,4,725090,14739,200,26.0,366,3.3,37.04,37.94
14504,2017-01-21 03:00:00,11449.0,ISNE,2017-01-21 08:00:00,2017-01-21,3,725090,14739,200,26.0,549,2.8,37.04,37.04
14505,2017-01-21 02:00:00,11483.0,ISNE,2017-01-21 07:00:00,2017-01-21,2,725090,14739,210,21.0,518,2.8,35.96,37.04
14506,2017-01-21 01:00:00,11720.0,ISNE,2017-01-21 06:00:00,2017-01-21,1,725090,14739,220,46.0,1158,3.3,33.98,37.94
14507,2017-01-21 00:00:00,12252.0,ISNE,2017-01-21 05:00:00,2017-01-21,0,725090,14739,200,36.0,914,3.3,33.08,37.94
14508,2017-01-20 23:00:00,13200.0,ISNE,2017-01-21 04:00:00,2017-01-20,23,725090,14739,180,21.0,945,3.3,33.08,37.94
14509,2017-01-20 22:00:00,14224.0,ISNE,2017-01-21 03:00:00,2017-01-20,22,725090,14739,160,26.0,914,3.3,33.08,37.94
14510,2017-01-20 21:00:00,15025.0,ISNE,2017-01-21 02:00:00,2017-01-20,21,725090,14739,170,31.0,945,3.9,33.08,39.02
14511,2017-01-20 20:00:00,15599.0,ISNE,2017-01-21 01:00:00,2017-01-20,20,725090,14739,170,26.0,914,3.9,33.08,39.02
14512,2017-01-20 19:00:00,16115.0,ISNE,2017-01-21 00:00:00,2017-01-20,19,725090,14739,160,36.0,823,3.9,33.08,39.02
14513,2017-01-20 18:00:00,16336.0,ISNE,2017-01-20 23:00:00,2017-01-20,18,725090,14739,130,36.0,884,3.9,33.98,39.02
14514,2017-01-20 17:00:00,15600.0,ISNE,2017-01-20 22:00:00,2017-01-20,17,725090,14739,110,31.0,914,4.0,33.8,39.2
14515,2017-01-20 16:00:00,15098.0,ISNE,2017-01-20 21:00:00,2017-01-20,16,725090,14739,120,26.0,884,3.9,33.08,39.02
14516,2017-01-20 15:00:00,15102.0,ISNE,2017-01-20 20:00:00,2017-01-20,15,725090,14739,120,21.0,914,3.9,33.08,39.02
14517,2017-01-20 14:00:00,15199.0,ISNE,2017-01-20 19:00:00,2017-01-20,14,725090,14739,999,0.0,945,3.9,33.08,39.02
14518,2017-01-20 13:00:00,15086.0,ISNE,2017-01-20 18:00:00,2017-01-20,13,725090,14739,160,21.0,914,3.9,33.08,39.02
14519,2017-01-20 12:00:00,15295.0,ISNE,2017-01-20 17:00:00,2017-01-20,12,725090,14739,999,0.0,945,3.9,33.08,39.02
14520,2017-01-20 11:00:00,15484.0,ISNE,2017-01-20 16:00:00,2017-01-20,11,725090,14739,40,15.0,945,3.9,32.0,39.02
14521,2017-01-20 10:00:00,15459.0,ISNE,2017-01-20 15:00:00,2017-01-20,10,725090,14739,999,0.0,945,3.3,32.0,37.94
14522,2017-01-20 09:00:00,15401.0,ISNE,2017-01-20 14:00:00,2017-01-20,9,725090,14739,330,15.0,945,2.8,30.92,37.04
14523,2017-01-20 08:00:00,15134.0,ISNE,2017-01-20 13:00:00,2017-01-20,8,725090,14739,360,21.0,945,2.2,30.02,35.96
14524,2017-01-20 07:00:00,14021.0,ISNE,2017-01-20 12:00:00,2017-01-20,7,725090,14739,310,15.0,945,2.2,30.02,35.96
14525,2017-01-20 06:00:00,12493.0,ISNE,2017-01-20 11:00:00,2017-01-20,6,725090,14739,290,26.0,945,2.2,28.94,35.96
14526,2017-01-20 05:00:00,11816.0,ISNE,2017-01-20 10:00:00,2017-01-20,5,725090,14739,300,31.0,914,2.2,30.02,35.96
14527,2017-01-20 04:00:00,11722.0,ISNE,2017-01-20 09:00:00,2017-01-20,4,725090,14739,270,41.0,975,1.7,30.02,35.06
14528,2017-01-20 03:00:00,11719.0,ISNE,2017-01-20 08:00:00,2017-01-20,3,725090,14739,340,31.0,1006,1.7,28.94,35.06
14529,2017-01-20 02:00:00,11725.0,ISNE,2017-01-20 07:00:00,2017-01-20,2,725090,14739,300,31.0,22000,2.2,28.94,35.96
14530,2017-01-20 01:00:00,11779.0,ISNE,2017-01-20 06:00:00,2017-01-20,1,725090,14739,340,26.0,22000,2.2,28.94,35.96
14531,2017-01-20 00:00:00,12156.0,ISNE,2017-01-20 05:00:00,2017-01-20,0,725090,14739,350,36.0,22000,2.8,28.94,37.04
14532,2017-01-19 23:00:00,13269.0,ISNE,2017-01-20 04:00:00,2017-01-19,23,725090,14739,330,62.0,1097,3.9,28.94,39.02
14533,2017-01-19 22:00:00,14542.0,ISNE,2017-01-20 03:00:00,2017-01-19,22,725090,14739,330,51.0,945,5.0,30.02,41.0
14534,2017-01-19 21:00:00,15500.0,ISNE,2017-01-20 02:00:00,2017-01-19,21,725090,14739,330,46.0,1006,5.6,30.92,42.08
14535,2017-01-19 20:00:00,16141.0,ISNE,2017-01-20 01:00:00,2017-01-19,20,725090,14739,340,51.0,975,5.6,32.0,42.08
14536,2017-01-19 19:00:00,16545.0,ISNE,2017-01-20 00:00:00,2017-01-19,19,725090,14739,320,51.0,975,6.1,32.0,42.98
14537,2017-01-19 18:00:00,16600.0,ISNE,2017-01-19 23:00:00,2017-01-19,18,725090,14739,320,41.0,1067,6.7,32.0,44.06
14538,2017-01-19 17:00:00,15635.0,ISNE,2017-01-19 22:00:00,2017-01-19,17,725090,14739,340,26.0,1006,6.1,33.08,42.98
14539,2017-01-19 16:00:00,14915.0,ISNE,2017-01-19 21:00:00,2017-01-19,16,725090,14739,310,31.0,914,6.1,33.08,42.98
14540,2017-01-19 15:00:00,14673.0,ISNE,2017-01-19 20:00:00,2017-01-19,15,725090,14739,330,57.0,914,6.7,33.08,44.06
14541,2017-01-19 14:00:00,14550.0,ISNE,2017-01-19 19:00:00,2017-01-19,14,725090,14739,330,57.0,22000,7.8,33.08,46.04
14542,2017-01-19 13:00:00,14460.0,ISNE,2017-01-19 18:00:00,2017-01-19,13,725090,14739,320,51.0,22000,7.2,35.06,44.96
14543,2017-01-19 12:00:00,14641.0,ISNE,2017-01-19 17:00:00,2017-01-19,12,725090,14739,290,51.0,22000,6.1,35.06,42.98
14544,2017-01-19 11:00:00,14842.0,ISNE,2017-01-19 16:00:00,2017-01-19,11,725090,14739,280,36.0,1158,4.4,35.06,39.92
14545,2017-01-19 10:00:00,15104.0,ISNE,2017-01-19 15:00:00,2017-01-19,10,725090,14739,999,0.0,3658,3.3,35.06,37.94
14546,2017-01-19 09:00:00,15429.0,ISNE,2017-01-19 14:00:00,2017-01-19,9,725090,14739,999,0.0,22000,1.7,33.08,35.06
14547,2017-01-19 08:00:00,15472.0,ISNE,2017-01-19 13:00:00,2017-01-19,8,725090,14739,190,21.0,1829,0.6,30.92,33.08
14548,2017-01-19 07:00:00,14426.0,ISNE,2017-01-19 12:00:00,2017-01-19,7,725090,14739,150,15.0,610,0.6,30.92,33.08
14549,2017-01-19 06:00:00,12618.0,ISNE,2017-01-19 11:00:00,2017-01-19,6,725090,14739,310,21.0,792,0.6,30.92,33.08
14550,2017-01-19 05:00:00,12164.0,ISNE,2017-01-19 10:00:00,2017-01-19,5,725090,14739,330,31.0,792,0.0,30.02,32.0
14551,2017-01-19 04:00:00,11981.0,ISNE,2017-01-19 09:00:00,2017-01-19,4,725090,14739,300,26.0,701,-0.6,30.02,30.92
14552,2017-01-19 03:00:00,11991.0,ISNE,2017-01-19 08:00:00,2017-01-19,3,725090,14739,320,36.0,183,0.0,30.02,32.0
14553,2017-01-19 02:00:00,11923.0,ISNE,2017-01-19 07:00:00,2017-01-19,2,725090,14739,310,31.0,183,0.0,30.02,32.0
14554,2017-01-19 01:00:00,12039.0,ISNE,2017-01-19 06:00:00,2017-01-19,1,725090,14739,310,41.0,213,0.0,32.0,32.0
14555,2017-01-19 00:00:00,12547.0,ISNE,2017-01-19 05:00:00,2017-01-19,0,725090,14739,330,36.0,183,0.0,32.0,32.0
14556,2017-01-18 23:00:00,13694.0,ISNE,2017-01-19 04:00:00,2017-01-18,23,725090,14739,330,57.0,152,0.6,32.0,33.08
14557,2017-01-18 22:00:00,15001.0,ISNE,2017-01-19 03:00:00,2017-01-18,22,725090,14739,340,41.0,671,0.6,33.08,33.08
14558,2017-01-18 21:00:00,16060.0,ISNE,2017-01-19 02:00:00,2017-01-18,21,725090,14739,340,26.0,152,0.6,33.08,33.08
14559,2017-01-18 20:00:00,16742.0,ISNE,2017-01-19 01:00:00,2017-01-18,20,725090,14739,350,36.0,183,1.1,33.98,33.98
14560,2017-01-18 19:00:00,17218.0,ISNE,2017-01-19 00:00:00,2017-01-18,19,725090,14739,340,51.0,183,1.1,33.98,33.98
14561,2017-01-18 18:00:00,17301.0,ISNE,2017-01-18 23:00:00,2017-01-18,18,725090,14739,340,41.0,152,1.7,35.06,35.06
14562,2017-01-18 17:00:00,16438.0,ISNE,2017-01-18 22:00:00,2017-01-18,17,725090,14739,40,41.0,274,3.9,39.02,39.02
14563,2017-01-18 16:00:00,15815.0,ISNE,2017-01-18 21:00:00,2017-01-18,16,725090,14739,60,51.0,396,4.0,39.2,39.2
14564,2017-01-18 15:00:00,15760.0,ISNE,2017-01-18 20:00:00,2017-01-18,15,725090,14739,70,67.0,457,3.9,39.02,39.02
14565,2017-01-18 14:00:00,15896.0,ISNE,2017-01-18 19:00:00,2017-01-18,14,725090,14739,60,62.0,457,3.9,39.02,39.02
14566,2017-01-18 13:00:00,15940.0,ISNE,2017-01-18 18:00:00,2017-01-18,13,725090,14739,60,77.0,488,3.9,39.02,39.02
14567,2017-01-18 12:00:00,15988.0,ISNE,2017-01-18 17:00:00,2017-01-18,12,725090,14739,70,72.0,396,4.0,39.2,39.2
14568,2017-01-18 11:00:00,15985.0,ISNE,2017-01-18 16:00:00,2017-01-18,11,725090,14739,70,72.0,244,3.9,39.02,39.02
14569,2017-01-18 10:00:00,15871.0,ISNE,2017-01-18 15:00:00,2017-01-18,10,725090,14739,60,67.0,427,4.0,39.2,39.2
14570,2017-01-18 09:00:00,15762.0,ISNE,2017-01-18 14:00:00,2017-01-18,9,725090,14739,60,57.0,366,3.0,37.4,37.4
14571,2017-01-18 08:00:00,15426.0,ISNE,2017-01-18 13:00:00,2017-01-18,8,725090,14739,70,67.0,488,3.0,37.4,37.4
14572,2017-01-18 07:00:00,14283.0,ISNE,2017-01-18 12:00:00,2017-01-18,7,725090,14739,80,77.0,366,3.3,35.96,37.94
14573,2017-01-18 06:00:00,12798.0,ISNE,2017-01-18 11:00:00,2017-01-18,6,725090,14739,80,72.0,305,2.8,35.96,37.04
14574,2017-01-18 05:00:00,12198.0,ISNE,2017-01-18 10:00:00,2017-01-18,5,725090,14739,80,82.0,244,2.8,37.04,37.04
14575,2017-01-18 04:00:00,11986.0,ISNE,2017-01-18 09:00:00,2017-01-18,4,725090,14739,90,98.0,244,2.8,35.96,37.04
14576,2017-01-18 03:00:00,12012.0,ISNE,2017-01-18 08:00:00,2017-01-18,3,725090,14739,90,93.0,213,2.8,37.04,37.04
14577,2017-01-18 02:00:00,12371.0,ISNE,2017-01-18 07:00:00,2017-01-18,2,725090,14739,100,72.0,213,2.8,37.04,37.04
14578,2017-01-18 01:00:00,12612.0,ISNE,2017-01-18 06:00:00,2017-01-18,1,725090,14739,100,67.0,213,2.8,37.04,37.04
14579,2017-01-18 00:00:00,12981.0,ISNE,2017-01-18 05:00:00,2017-01-18,0,725090,14739,100,72.0,244,2.8,35.96,37.04
14580,2017-01-17 23:00:00,13680.0,ISNE,2017-01-18 04:00:00,2017-01-17,23,725090,14739,110,88.0,244,2.2,35.06,35.96
14581,2017-01-17 22:00:00,14994.0,ISNE,2017-01-18 03:00:00,2017-01-17,22,725090,14739,110,72.0,366,2.8,35.96,37.04
14582,2017-01-17 21:00:00,16037.0,ISNE,2017-01-18 02:00:00,2017-01-17,21,725090,14739,100,77.0,366,3.0,35.6,37.4
14583,2017-01-17 20:00:00,16750.0,ISNE,2017-01-18 01:00:00,2017-01-17,20,725090,14739,90,82.0,518,3.3,35.06,37.94
14584,2017-01-17 19:00:00,17219.0,ISNE,2017-01-18 00:00:00,2017-01-17,19,725090,14739,100,77.0,853,3.9,35.06,39.02
14585,2017-01-17 18:00:00,17305.0,ISNE,2017-01-17 23:00:00,2017-01-17,18,725090,14739,100,67.0,2134,4.4,35.06,39.92
14586,2017-01-17 17:00:00,16385.0,ISNE,2017-01-17 22:00:00,2017-01-17,17,725090,14739,100,41.0,2591,5.0,32.0,41.0
14587,2017-01-17 16:00:00,15660.0,ISNE,2017-01-17 21:00:00,2017-01-17,16,725090,14739,70,41.0,2438,5.0,32.0,41.0
14588,2017-01-17 15:00:00,15399.0,ISNE,2017-01-17 20:00:00,2017-01-17,15,725090,14739,60,41.0,3658,5.0,30.02,41.0
14589,2017-01-17 14:00:00,15185.0,ISNE,2017-01-17 19:00:00,2017-01-17,14,725090,14739,60,57.0,7620,5.6,30.02,42.08
14590,2017-01-17 13:00:00,14985.0,ISNE,2017-01-17 18:00:00,2017-01-17,13,725090,14739,60,72.0,7620,5.6,28.94,42.08
14591,2017-01-17 12:00:00,15222.0,ISNE,2017-01-17 17:00:00,2017-01-17,12,725090,14739,60,36.0,22000,5.0,28.94,41.0
14592,2017-01-17 11:00:00,15406.0,ISNE,2017-01-17 16:00:00,2017-01-17,11,725090,14739,70,31.0,22000,4.4,23.0,39.92
14593,2017-01-17 10:00:00,15598.0,ISNE,2017-01-17 15:00:00,2017-01-17,10,725090,14739,360,31.0,22000,3.9,17.06,39.02
14594,2017-01-17 09:00:00,15821.0,ISNE,2017-01-17 14:00:00,2017-01-17,9,725090,14739,320,41.0,7620,2.8,17.96,37.04
14595,2017-01-17 08:00:00,15849.0,ISNE,2017-01-17 13:00:00,2017-01-17,8,725090,14739,290,41.0,7620,1.7,19.04,35.06
14596,2017-01-17 07:00:00,14799.0,ISNE,2017-01-17 12:00:00,2017-01-17,7,725090,14739,300,26.0,22000,1.1,19.04,33.98
14597,2017-01-17 06:00:00,13470.0,ISNE,2017-01-17 11:00:00,2017-01-17,6,725090,14739,280,36.0,22000,1.7,19.04,35.06
14598,2017-01-17 05:00:00,13136.0,ISNE,2017-01-17 10:00:00,2017-01-17,5,725090,14739,290,21.0,22000,0.6,19.04,33.08
14599,2017-01-17 04:00:00,12773.0,ISNE,2017-01-17 09:00:00,2017-01-17,4,725090,14739,300,26.0,22000,1.1,19.04,33.98
14600,2017-01-17 03:00:00,12745.0,ISNE,2017-01-17 08:00:00,2017-01-17,3,725090,14739,210,41.0,22000,0.0,21.02,32.0
14601,2017-01-17 02:00:00,12912.0,ISNE,2017-01-17 07:00:00,2017-01-17,2,725090,14739,230,36.0,22000,0.6,21.02,33.08
14602,2017-01-17 01:00:00,13198.0,ISNE,2017-01-17 06:00:00,2017-01-17,1,725090,14739,240,57.0,3962,1.7,19.94,35.06
14603,2017-01-17 00:00:00,12823.0,ISNE,2017-01-17 05:00:00,2017-01-17,0,725090,14739,240,62.0,6401,2.2,19.94,35.96
14604,2017-01-16 23:00:00,13781.0,ISNE,2017-01-17 04:00:00,2017-01-16,23,725090,14739,240,72.0,6401,2.2,19.94,35.96
14605,2017-01-16 22:00:00,15087.0,ISNE,2017-01-17 03:00:00,2017-01-16,22,725090,14739,240,62.0,6401,2.2,19.04,35.96
14606,2017-01-16 21:00:00,16181.0,ISNE,2017-01-17 02:00:00,2017-01-16,21,725090,14739,240,57.0,6401,2.2,19.04,35.96
14607,2017-01-16 20:00:00,16887.0,ISNE,2017-01-17 01:00:00,2017-01-16,20,725090,14739,240,62.0,6401,2.8,17.96,37.04
14608,2017-01-16 19:00:00,17384.0,ISNE,2017-01-17 00:00:00,2017-01-16,19,725090,14739,220,57.0,6401,2.8,17.96,37.04
14609,2017-01-16 18:00:00,17492.0,ISNE,2017-01-16 23:00:00,2017-01-16,18,725090,14739,230,57.0,9754,3.9,15.979999999999995,39.02
14610,2017-01-16 17:00:00,16224.0,ISNE,2017-01-16 22:00:00,2017-01-16,17,725090,14739,220,62.0,6401,4.4,15.979999999999995,39.92
14611,2017-01-16 16:00:00,15294.0,ISNE,2017-01-16 21:00:00,2017-01-16,16,725090,14739,240,67.0,7620,5.6,15.079999999999998,42.08
14612,2017-01-16 15:00:00,14918.0,ISNE,2017-01-16 20:00:00,2017-01-16,15,725090,14739,230,62.0,22000,4.4,15.979999999999995,39.92
14613,2017-01-16 14:00:00,14837.0,ISNE,2017-01-16 19:00:00,2017-01-16,14,725090,14739,230,67.0,22000,5.0,15.979999999999995,41.0
14614,2017-01-16 13:00:00,14941.0,ISNE,2017-01-16 18:00:00,2017-01-16,13,725090,14739,220,72.0,22000,4.4,15.979999999999995,39.92
14615,2017-01-16 12:00:00,15210.0,ISNE,2017-01-16 17:00:00,2017-01-16,12,725090,14739,230,82.0,22000,2.8,15.079999999999998,37.04
14616,2017-01-16 11:00:00,15510.0,ISNE,2017-01-16 16:00:00,2017-01-16,11,725090,14739,230,51.0,22000,2.2,17.06,35.96
14617,2017-01-16 10:00:00,15786.0,ISNE,2017-01-16 15:00:00,2017-01-16,10,725090,14739,220,51.0,22000,0.6,17.06,33.08
14618,2017-01-16 09:00:00,15959.0,ISNE,2017-01-16 14:00:00,2017-01-16,9,725090,14739,230,26.0,22000,-1.1,15.979999999999995,30.02
14619,2017-01-16 08:00:00,15580.0,ISNE,2017-01-16 13:00:00,2017-01-16,8,725090,14739,190,21.0,22000,-3.9,17.96,24.98
14620,2017-01-16 07:00:00,14620.0,ISNE,2017-01-16 12:00:00,2017-01-16,7,725090,14739,999,0.0,22000,-4.4,15.079999999999998,24.08
14621,2017-01-16 06:00:00,13359.0,ISNE,2017-01-16 11:00:00,2017-01-16,6,725090,14739,999,0.0,22000,-3.3,15.079999999999998,26.06
14622,2017-01-16 05:00:00,12724.0,ISNE,2017-01-16 10:00:00,2017-01-16,5,725090,14739,999,0.0,22000,-4.4,12.020000000000005,24.08
14623,2017-01-16 04:00:00,12613.0,ISNE,2017-01-16 09:00:00,2017-01-16,4,725090,14739,999,0.0,22000,-4.4,12.020000000000005,24.08
14624,2017-01-16 03:00:00,12542.0,ISNE,2017-01-16 08:00:00,2017-01-16,3,725090,14739,999,0.0,22000,-3.3,10.94,26.06
14625,2017-01-16 02:00:00,12400.0,ISNE,2017-01-16 07:00:00,2017-01-16,2,725090,14739,330,26.0,22000,-3.3,10.94,26.06
14626,2017-01-16 01:00:00,12476.0,ISNE,2017-01-16 06:00:00,2017-01-16,1,725090,14739,340,21.0,22000,-2.8,10.04,26.96
14627,2017-01-16 00:00:00,13081.0,ISNE,2017-01-16 05:00:00,2017-01-16,0,725090,14739,330,26.0,22000,-2.8,10.94,26.96
14628,2017-01-15 23:00:00,13940.0,ISNE,2017-01-16 04:00:00,2017-01-15,23,725090,14739,340,26.0,22000,-2.2,10.94,28.04
14629,2017-01-15 22:00:00,14844.0,ISNE,2017-01-16 03:00:00,2017-01-15,22,725090,14739,360,15.0,22000,-2.2,12.020000000000005,28.04
14630,2017-01-15 21:00:00,15529.0,ISNE,2017-01-16 02:00:00,2017-01-15,21,725090,14739,20,26.0,22000,-2.2,14.0,28.04
